Gene	Fold_Change
DHTKD1	0.931085760358785
DHX15	1.4389865246434
DHX16	0.88827280030941
DHX29	0.60774879455373
DHX30	0.620147621765498
DHX32	0.831842295391737
DHX33	1.14958240620405
DHX34	1.76981819585857
DHX35	1.9616190577943
DHX36	0.813295996889942
DHX37	0.839218575735934
DHX38	0.798874478985405
DHX40	2.4239547833542
DHX57	1.0810875988669
DHX58	1.577234931445
DHX8	1.14649093248338
DHX9	1.20260240091105
DIABLO	1.1941642805443
DIAPH1	1.22530285527527
DIAPH1-AS1	0.3772703609973
DIAPH2	0.567798020667624
DIAPH2-AS1	0.875359906408728
DIAPH3	5.18926752562593
DIAPH3-AS1	1
DICER1	0.309088822034498
DICER1-AS1	0.521836977127479
DIDO1	0.992461221591832
DIMT1	1.77281400809773
DIO1	2.10915986116806
DIO2	0.778844705410185
DIO2-AS1	3.04421992084575
DIO3	0.0233851376969471
DIO3OS	0.131250526929347
DIP2A	0.588308602142513
DIP2A-IT1	0.131673060638651
DIP2B	0.466057092036619
DIP2C	0.246456900902304
DIP2C-AS1	0.243475038953986
DIPK1A	0.373250691905643
DIPK1B	1.18398817571952
DIPK1C	1.11803981173492
DIPK2A	0.333391720743979
DIPK2B	1.62222157905902
DIRAS1	0.205207618139966
DIRAS2	0.124495460564743
DIRAS3	1.12988244645586
DIRC3	0.999916551240432
DIS3	0.813745142714635
DIS3L	0.726534452132147
DIS3L2	0.538393795444965
DISC1	1.77640868441603
DISC1-IT1	1.3504354849247
DISP1	2.44479170028374
DISP2	0.545154398613992
DISP3	1.79061459733564
DIXDC1	0.124476030269854
DKC1	1.9863549016492
DKFZP434A062	0.571987186768342
DKFZp451B082	0.631153124648741
DKK1	0.580351842833276
DKK2	0.0701282378003683
DKK3	0.362615007067432
DKKL1	7.58650259670475
DLAT	0.885571054057248
DLC1	1.10014044908379
DLD	0.996310593622198
DLEC1	2.88561903693221
DLEU1	1.93143061373184
DLEU2	1.82058723894343
DLEU7	0.232646065175328
DLG1	0.453301068568267
DLG2	0.0397003199610932
DLG3	0.131769061921398
DLG3-AS1	2.92778914073368
DLG4	0.0628265373131464
DLG5	0.918665899605801
DLGAP1	0.12597482612143
DLGAP1-AS3	0.563428716220934
DLGAP1-AS5	2.76019096287859
DLGAP1-AS6	0.255661052706329
DLGAP2	0.010277973058926
DLGAP3	0.0482994970631976
DLGAP4	1.25015177214669
DLGAP4-AS1	2.51514342706347
DLGAP5	120.031364829997
DLK1	0.142786184906469
DLK2	0.051194720863088
DLL1	1.23740323635976
DLL3	23.0127993477625
DLL4	2.53950741290728
DLST	1.45543812427719
DLX1	1.190860877585
DLX2	1.92890245599355
DLX3	0.00333393209001932
DLX4	0.131434623996841
DLX5	4.88708743502916
DLX6	0.143630887641354
DM1-AS	1.7196890393386
DMAC1	1.15130677150824
DMAC2	1.76187735488378
DMAC2L	1.01300074707383
DMAP1	0.788882039609449
DMBT1	0.03996650656155
DMBX1	2.07214559514443
DMC1	0.187826888465148
DMD	0.34574809664343
DMGDH	0.540167641712184
DMKN	1.58019459831765
DMP1	0.867077783236819
DMPK	2.70833778066372
DMRT2	0.00738181042599441
DMRT3	0.00466129058754693
DMRTA1	1.76144896793777
DMRTA2	35.6863396586989
DMTF1	1.18377395017138
DMTF1-AS1	1.59889042432637
DMTN	0.0740124804597559
DMWD	0.746361513612209
DMXL1	0.312597857190956
DMXL2	0.227927653875012
DNA2	1.72800557266118
DNAAF1	0.122261270570892
DNAAF10	1.12951230394433
DNAAF11	0.709246384608257
DNAAF2	1.41622196383657
DNAAF3	9.54232033378938
DNAAF4	2.03617304384225
DNAAF5	3.65767995488507
DNAAF8	0.976095817627104
DNAAF9	0.367617454310017
DNAH1	0.346555799671823
DNAH10	0.132486384832575
DNAH10OS	0.139994773457629
DNAH11	5.92782649617877
DNAH12	0.889445940604667
DNAH14	0.181252300662629
DNAH17	0.0733017217750083
DNAH2	0.154274054838847
DNAH3	0.338244422871874
DNAH5	0.590834190798738
DNAH6	0.0437817286842621
DNAH7	0.371864489038786
DNAH8	1.60285911154797
DNAH9	1.13185856122319
DNAI1	0.394980659553393
DNAI2	0.63285160484842
DNAI3	5.31551947380628
DNAI4	1.66524805313643
DNAI7	0.649220123975369
DNAJA1	0.606925712348345
DNAJA2	0.691482483684127
DNAJA2-DT	1.51495530964528
DNAJA3	0.926564148734665
DNAJA4	0.0306116709156334
DNAJB1	1.90154137607718
DNAJB11	1.06317319534312
DNAJB12	0.468329832246171
DNAJB13	1.57050934630847
DNAJB14	0.378074057738961
DNAJB2	0.237122392736104
DNAJB4	0.646560898154589
DNAJB5	0.82025245165127
DNAJB5-DT	0.750315861546328
DNAJB6	1.18636888768821
DNAJB6P1	0.349679959777423
DNAJB6P7	0.109475386219516
DNAJB6P8	1.34595413588941
DNAJB7	0.161027499085631
DNAJB9	1.53893821218466
DNAJC1	1.55745282174592
DNAJC10	0.974784368658622
DNAJC11	0.688578492600235
DNAJC12	0.110348813694245
DNAJC13	0.737108250614261
DNAJC14	0.622380086102131
DNAJC15	0.823711296791865
DNAJC16	0.510042412912096
DNAJC17	0.792939680277595
DNAJC18	0.605209579396536
DNAJC19	0.847103713077637
DNAJC2	1.00570172426508
DNAJC21	0.420757879078857
DNAJC22	2.40231496826942
DNAJC24	0.86185931958638
DNAJC25	0.62602235473096
DNAJC27	0.257721235323362
DNAJC27-AS1	0.418309257461866
DNAJC28	0.518434336789961
DNAJC3	0.961128888065464
DNAJC3-DT	1.50128965375946
DNAJC30	0.57986490658292
DNAJC4	1.26919003001164
DNAJC5	0.297508254976404
DNAJC5B	0.788342928774537
DNAJC5G	0.0137696570268266
DNAJC6	0.0544288301341441
DNAJC7	0.528148018482877
DNAJC8	1.28560754932475
DNAJC9	1.06152107421863
DNAJC9-AS1	0.957714754435274
DNAL1	0.635978106859903
DNAL4	0.335597919205289
DNALI1	4.59075883733658
DNASE1	1.26175474308346
DNASE1L1	1.08101637530211
DNASE1L2	1.58664790459687
DNASE1L3	1.93071997745681
DNASE2	1.63114910010724
DNASE2B	3.07221857619036
DNER	1.96902959826991
DNHD1	1.14699348373294
DNLZ	0.335223446159989
DNM1	0.0154153264629753
DNM1L	0.403779694686311
DNM2	0.969853257169017
DNM3	0.0290913335543277
DNM3-IT1	0.166952401482109
DNMBP	1.17258965555921
DNMBP-AS1	0.24908501253821
DNMT1	1.66453724074395
DNMT3A	0.822270508313071
DNMT3B	2.91805611526917
DNPEP	1.4390869871479
DNPH1	1.02754763100675
DNTTIP1	1.97706929377539
DNTTIP2	0.80882799291644
DOC2A	0.0118264336783768
DOC2B	0.0478687467705255
DOCK1	0.610598618057603
DOCK10	0.14320514826361
DOCK11	1.29055858929088
DOCK2	1.89256810386484
DOCK3	0.102103917145301
DOCK4	0.413944623630315
DOCK4-AS1	0.504468244355859
DOCK5	0.0457837795731196
DOCK6	2.45916934631661
DOCK7	2.32076893891884
DOCK7-DT	3.82552896649942
DOCK8	1.54467543234282
DOCK8-AS1	1.3161509913781
DOCK9	0.152105575761255
DOCK9-AS1	0.3772703609973
DOHH	0.19137484375447
DOK1	1.95094165628606
DOK2	2.5302930066188
DOK3	3.70771934801522
DOK4	1.13430227495718
DOK5	2.5911597235759
DOK6	0.0212236098628192
DOK7	0.748150386434746
DOLK	1.61462618761404
DOLPP1	1.14916154868934
DONSON	2.28154816949718
DONSONP1	1
DOP1A	0.270575890805058
DOP1B	0.567795821591042
DOT1L	2.09667715583322
DPAGT1	2.08835836635859
DPCD	0.45204419811581
DPEP1	172.009274059462
DPEP2	2.84957803146776
DPEP3	0.885572813408969
DPF1	0.643307296598797
DPF2	1.32713255165893
DPF3	1.93077868481486
DPH1	1.07407848215714
DPH2	1.44887891849482
DPH3	1.72142228138802
DPH5	1.64986589495495
DPH5-DT	3.01801532599245
DPH6	2.05635621436201
DPH7	1.60607902148357
DPM1	1.02717383790138
DPM2	1.6109489346111
DPM3	1.92612230479355
DPP10	0.105366946498415
DPP10-AS1	0.0251872372274289
DPP3	1.27361462669146
DPP3-DT	0.796214383551525
DPP4	3.16567172310441
DPP6	0.675482618250276
DPP7	1.37081994120753
DPP8	0.605118973283565
DPP9	1.06441370104995
DPP9-AS1	0.388630247330985
DPPA2P1	1
DPPA3P6	0.169582990897948
DPPA4	1.1640845225969
DPPA4P2	0.232304949317564
DPRXP3	1
DPRXP4	1.98601553290666
DPT	1.20505093692467
DPY19L1	1.63902098978568
DPY19L2	0.905685141890976
DPY19L3	2.41258327927603
DPY19L3-DT	0.805432794119705
DPY19L4	1.62632076326206
DPY30	1.15123912720046
DPYD	3.75029953437699
DPYD-AS1	0.561783525098857
DPYD-AS2	0.108256238708505
DPYS	0.0693967500576844
DPYSL2	0.596468772844131
DPYSL3	3.78514728699211
DPYSL4	0.788798368253943
DPYSL5	1.44259081606527
DQX1	0.60832910466341
DR1	1.06534757855405
DRAIC	0.087330069021678
DRAM1	3.14136296043988
DRAM2	2.40644088289074
DRAP1	0.587411307950295
DRAXIN	2.44271592443995
DRC1	0.0339001964614661
DRC12	1.42761293526175
DRC3	1.28621125380689
DRC7	1.53418043136423
DRD1	0.000105627868263839
DRD2	0.110236404713668
DRD3	0.756534947792954
DRD4	0.227435307711794
DRD5	0.00046156993713481
DRG1	0.919667149717516
DRG1P2	0.168186658753163
DRG2	1.27121897098736
DRGX	0.0221549577461118
DRICH1	1.38068268843414
DROSHA	0.944057250280071
DRP2	0.252771642499145
DSC1	0.0103235764090086
DSC2	1.03581506095622
DSC3	0.00921774494843947
DSCAM	1.56865645367902
DSCAM-IT1	0.87262082218855
DSCAML1	0.0885262095808794
DSCC1	5.07585767412869
DSCR9	0.585588751178097
DSE	2.81993369503513
DSEL	2.57147251905683
DSEL-AS1	0.775776781686319
DSG1	0.00753971162359479
DSG2	0.839390623204949
DSN1	4.46101914455144
DSP	0.354185022622909
DSP-AS1	0.871642877545759
DSPP	0.132830434199721
DST	0.228764339741228
DSTN	0.726126848778181
DSTNP3	3.71184521232473
DSTYK	0.201985538034801
DTD1	1.3938057843767
DTD1-AS1	15.0817047156263
DTD2	1.11123273517088
DTHD1	0.863946338037863
DTL	42.8627696842278
DTNA	2.20317776519285
DTNB	0.200486479902591
DTNBP1	0.427378195800923
DTWD1	0.727329159185571
DTWD2	1.30368534872005
DTX1	1.07650649320516
DTX2	1.59655572247265
DTX2P1-UPK3BP1-PMS2P11	13.301160125452
DTX3	9.56517302140168
DTX3L	2.61612704347014
DTX4	1.05449640803562
DTYMK	4.41179453361357
DUBR	0.778811042272746
DUOX1	0.30262519136902
DUOX2	0.622698401527613
DUOXA1	0.242458379622159
DUS1L	1.0982432627076
DUS2	1.28835044138792
DUS3L	1.5322533568633
DUS4L	1.27131471630651
DUS4L-BCAP29	0.729534485188575
DUSP1	0.286413972088183
DUSP10	0.63102708764043
DUSP11	1.23843811857772
DUSP12	1.40151211093432
DUSP13B	0.0694591613554168
DUSP14	0.901359993856638
DUSP15	2.06552477471037
DUSP16	0.460484787884997
DUSP18	0.632433719285792
DUSP19	0.464514354230214
DUSP2	0.0595987093183656
DUSP22	0.494495509284383
DUSP23	0.912527501396807
DUSP26	0.298714221632465
DUSP28	1.06628549952396
DUSP3	0.3221187606221
DUSP4	1.51531999777903
DUSP5	0.477072503341817
DUSP6	3.21718766512183
DUSP7	0.18601223667999
DUSP8	0.138382895106709
DUSP9	0.272532413220254
DUT	1.78613217852984
DUT-AS1	0.821468175570452
DUTP6	1.20283903880424
DUTP7	0.379656249632644
DUX4L26	0.243372067826745
DUX4L27	0.0586731798006666
DUX4L37	3.90915116653599
DUXAP8	2.6329276387608
DUXB	0.107839897335423
DVL1	0.350021980488543
DVL2	1.42245818849557
DVL3	1.42172797500174
DXO	1.45000086281977
DYDC2	0.0347696516932991
DYM	0.687467914188335
DYM-AS1	0.107986666166226
DYNC1H1	0.308124008812579
DYNC1I1	0.126357674702066
DYNC1I2	0.962141593309346
DYNC1I2P1	3.91023631240005
DYNC1LI1	0.486475577362947
DYNC1LI2	1.01529705408817
DYNC1LI2-DT	2.61327427590279
DYNC2H1	0.580500526331267
DYNC2I1	0.878796243343418
DYNC2I2	3.01801906082217
DYNC2LI1	0.577936678318515
DYNLL1	0.568014016029871
DYNLL2	0.401440847650532
DYNLL2-DT	1.35558117369543
DYNLRB1	0.825521619970655
DYNLRB2	1.3640068981827
DYNLT1	5.84964321351978
DYNLT2	1.71869554601685
DYNLT2B	1.20147588632884
DYNLT3	0.407200678284778
DYNLT4	0.410216142583999
DYNLT5	2.00185611615284
DYRK1A	0.505442052224336
DYRK1B	0.729845729543332
DYRK2	1.41814871828513
DYRK3	1.10288223349902
DYRK3-AS1	1.92089758663447
DYRK4	1.09594289555008
DYSF	0.151204065865496
DZANK1	0.906528981029943
DZIP1	1.31937425924338
DZIP1L	2.58725111600471
DZIP3	0.251251792879261
E2F1	5.44002327082996
E2F2	84.8182052397672
E2F3	1.17489981165028
E2F3-IT1	0.132008336561564
E2F4	1.29902073396832
E2F5	2.24241032914757
E2F5-DT	0.894715617700299
E2F6	1.75205582738005
E2F7	26.3951837673679
E2F8	52.4784857096355
E4F1	0.880698689935202
EAF1	0.540255613082151
EAF2	0.974603233915953
EAPP	0.804812622895879
EARS2	1.07700054274055
EBAG9	0.874304575691481
EBAG9P1	0.759296662300971
EBF1	2.80883001491956
EBF2	4.47886302705036
EBF3	5.97122460666989
EBF4	2.21816245449049
EBI3	1.82379277985072
EBLN2	0.728759345756025
EBLN3P	0.899912867355198
EBNA1BP2	0.720672890116938
EBP	1.14124109904945
EBPL	2.34776967735374
ECD	0.51042808347586
ECE1	1.24255857611458
ECE1-AS1	1.63764185058684
ECE2	0.253521236991943
ECEL1	0.0382918875904715
ECH1	1.54197293424667
ECHDC1	1.05601849453526
ECHDC2	1.97559022536825
ECHDC3	0.415394945198705
ECHS1	0.60282547080385
ECI1	2.15176632754082
ECI1-AS1	1.5686801613568
ECI2	2.24973685863542
ECI2-DT	1.95112216043649
ECM1	1.19325741718497
ECM2	4.18346702765559
ECPAS	0.235778463080088
ECRG4	0.471398742281926
ECSCR	11.0706440675475
ECSIT	1.17307340159089
ECT2	2.62125308558722
ECT2L	0.815809586898803
EDA	0.830143279926647
EDA2R	12.3027347255915
EDAR	4.83084659245282
EDARADD	1.48631308217826
EDC3	1.34328669647342
EDC4	0.584671758277053
EDDM13	0.921013143860708
EDEM1	0.671773863851609
EDEM2	2.42041925424034
EDEM3	0.673420425424095
EDF1	0.697888648660255
EDIL3	0.0184380583673985
EDIL3-DT	0.0281878741612127
EDN1	0.683634799641522
EDN3	1.88353151799491
EDNRA	3.63306178129058
EDNRB	5.99669196301329
EDRF1	0.45884888501544
EDRF1-AS1	0.228157912737735
EDRF1-DT	0.111204728362224
EEA1	0.545733521027998
EED	1.26895069080427
EEF1A1	3.73541067531719
EEF1A1P10	10.1395861269898
EEF1A1P14	16.5204465205163
EEF1A1P16	5.79690827757468
EEF1A1P17	20.7169294720004
EEF1A1P19	9.08775024796792
EEF1A1P22	16.4019199548258
EEF1A1P23	1.40278326799068
EEF1A1P24	10.6067839132394
EEF1A1P25	15.901644656276
EEF1A1P26	5.7098456597093
EEF1A1P28	10.2544302783765
EEF1A1P3	8.15528260872457
EEF1A1P34	2.36326706238626
EEF1A1P35	24.95510250358
EEF1A1P4	13.5169693283143
EEF1A1P44	11.6418117768661
EEF1A1P46	26.3825077477989
EEF1A1P8	6.8540898798783
EEF1A2	0.0632329396614006
EEF1AKMT1	0.815408307634488
EEF1AKMT2	0.50373617845755
EEF1AKMT3	70.1862294693454
EEF1AKMT4	5.07681388527181
EEF1B2	1.37251257810867
EEF1B2P2	5.56412082344528
EEF1B2P3	7.04387569284764
EEF1B2P6	1.93431682335088
EEF1B2P7	2.26243895957144
EEF1D	0.805441911836952
EEF1DP1	5.37356794893157
EEF1DP4	0.423004714315568
EEF1DP7	1.87301499734663
EEF1E1	0.548669248399334
EEF1GP5	9.00015692243117
EEF1GP7	3.72957001923028
EEF2	0.756031655965622
EEF2K	0.977914156060568
EEF2KMT	2.93619319261558
EEFSEC	1.41644144724205
EEIG1	0.189320868361247
EEIG2	0.258110002630425
EEPD1	2.97200374542001
EFCAB10	0.727834553906345
EFCAB10-AS1	0.985907665617267
EFCAB11	1.75889180543536
EFCAB12	0.583942717119693
EFCAB13	0.610446061083038
EFCAB13-DT	0.639404331008598
EFCAB14	0.925642507339221
EFCAB2	1.18328886472678
EFCAB5	0.185445232597472
EFCAB6	0.52264413289487
EFCAB7	0.664177332320407
EFCAB8	4.69000262490041
EFCC1	1.2940508335587
EFEMP1	6.75292568283036
EFEMP2	3.91876184293244
EFHB	3.1332950436355
EFHC1	1.77676657026843
EFHC2	1.39732289275606
EFHD1	0.38392404564376
EFHD2	0.347263802133699
EFHD2-AS1	0.182897665651214
EFL1	1.19504745842264
EFNA1	0.695149923813332
EFNA2	5.22160074789625
EFNA3	0.238324176843784
EFNA4	4.90437368952608
EFNA5	0.800155903832928
EFNB1	3.91628627938402
EFNB2	0.928509929426029
EFNB3	0.61364289061233
EFR3A	0.310470001283309
EFR3B	0.241284374816138
EFS	0.759626117810172
EFTUD2	0.974100892272433
EGF	0.682213255889174
EGFL6	0.0927157106856066
EGFL7	0.43868968534019
EGFL8	1.13633242664821
EGFLAM	5.18336255409878
EGFR	61.3823593119013
EGFR-AS1	4.39056641434183
EGLN1	0.818794352308279
EGLN2	0.65579990224858
EGLN3	0.934042456934052
EGOT	6.67192979752292
EGR1	0.536715968381036
EGR2	0.226038981929404
EGR3	0.0288076992544587
EGR4	0.0129319771200869
EHBP1	0.588939171237942
EHBP1-AS1	1.37299429159907
EHBP1L1	0.602990518555785
EHD1	0.849081480369586
EHD2	4.23059053857221
EHD3	0.0861939743940341
EHD4	2.7510536308816
EHD4-AS1	6.65504209282392
EHF	0.0977327025369601
EHHADH	0.787734973074213
EHMT1	1.27471913948962
EHMT2	0.59915949819406
EHMT2-AS1	1.01147899728771
EI24	1.57865419661436
EID1	0.629759836420385
EID2	0.587532322897802
EID2B	0.470285813069044
EID3	1.53902463309715
EIF1	0.727917904972256
EIF1AD	1.05341221971537
EIF1AX	1.24423411708822
EIF1AX-AS1	0.378122990897884
EIF1AY	0.0327241219286948
EIF1B	0.520809076862096
EIF1P5	3.6045218991841
EIF2A	0.906456769268001
EIF2AK1	1.97449312483768
EIF2AK2	1.04183572949889
EIF2AK3	0.979184457055365
EIF2AK3-DT	0.861792854651454
EIF2AK4	1.00532027198363
EIF2B1	1.64915010677844
EIF2B2	1.35138428584204
EIF2B3	0.819146020681836
EIF2B4	1.2332597124152
EIF2B5	0.845546401557444
EIF2D	1.50622856528845
EIF2S1	1.08036827228568
EIF2S2	1.14342573949736
EIF2S3	1.62409480456706
EIF2S3B	8.54211140123025
EIF3A	0.435060062201216
EIF3B	1.86205321733941
EIF3C	1.8033154916941
EIF3CL	5.13585852236021
EIF3D	1.55217806710467
EIF3E	1.38477452947415
EIF3EP3	4.43755902198953
EIF3EP4	0.167586979724669
EIF3F	1.54722671842472
EIF3FP2	1.07298820837168
EIF3FP3	1.45932562754825
EIF3G	1.25201334603002
EIF3H	0.966312154014241
EIF3I	1.5768615479138
EIF3J	0.951455789033724
EIF3J-DT	0.851234346892217
EIF3K	1.42365251310525
EIF3KP1	0.326088107819461
EIF3L	1.21714884604828
EIF3LP2	5.99072711537934
EIF3LP3	1.33964965950893
EIF3M	1.03550155215456
EIF4A1	0.797120898361616
EIF4A1P10	12.8277518231575
EIF4A1P2	17.8061397760889
EIF4A1P4	6.90052078378493
EIF4A1P7	13.0804358599005
EIF4A2	0.428521596889489
EIF4A2P4	2.77999494627734
EIF4A3	1.9110015896581
EIF4B	0.800886442350537
EIF4BP2	0.880275417405708
EIF4BP3	2.98200032930666
EIF4BP5	1.35843993295518
EIF4E	0.779168518379013
EIF4E1B	0.00761242747826304
EIF4E2	0.894802792048248
EIF4E2P1	1
EIF4E3	0.438269359466551
EIF4EBP1	7.85888646355647
EIF4EBP2	1.09564262727608
EIF4EBP3	1.89071480897452
EIF4ENIF1	0.692916309667846
EIF4G1	0.764430003557597
EIF4G2	1.25077005888043
EIF4G3	0.399623478780118
EIF4H	0.818054197786709
EIF5	0.751150636378184
EIF5A	1.9351415368674
EIF5A2	0.048770800827754
EIF5AL1	14.1982589839097
EIF5AP2	7.78241880665396
EIF5B	1.40845801647137
EIF6	1.45050959502468
EIPR1	0.675603933730556
ELAC1	1.57382759343018
ELAC2	1.41352083683379
ELANE	2.80972795241649
ELAPOR1	0.0347900502509265
ELAPOR2	0.351974983545907
ELAVL1	1.1692946810838
ELAVL2	0.164581926787538
ELAVL3	0.130109624051838
ELAVL4	0.293255433885721
ELF1	1.15249378304424
ELF2	1.6133774756638
ELF3	3.50183607696002
ELF4	1.73257469367267
ELF5	1.91347060706093
ELFN1	0.307844258847346
ELFN1-AS1	0.0709374826338622
ELFN2	0.00642736876771708
ELK1	0.330849544057036
ELK3	3.72972956812434
ELK4	0.752932055192479
ELL	0.973386009485814
ELL2	0.329460640841058
ELMO1	0.279304142375709
ELMO1-AS1	0.108596619766688
ELMO2	0.676323744645852
ELMO3	1.2719707831983
ELMOD1	0.0668467181983064
ELMOD2	2.07176805607637
ELMOD3	1.34122709173467
ELN	10.5408216143268
ELN-AS1	1.47010494308182
ELOA	1.05566844732441
ELOA-AS1	1.34589234034867
ELOA2	0.0367436094396352
ELOB	1.25090903118542
ELOBP2	8.4965238894959
ELOBP4	1
ELOC	0.790915101657087
ELOCP18	0.502219616866799
ELOCP31	1
ELOF1	1.64166737035961
ELOVL1	0.302609862790223
ELOVL2	2.80182729891105
ELOVL2-AS1	1.91162615797502
ELOVL3	0.876908720754417
ELOVL4	0.246087965440626
ELOVL5	2.17936134125867
ELOVL6	0.834600975677637
ELOVL7	0.358543223714456
ELP1	0.574839137119054
ELP2	1.11641599651557
ELP3	0.787867579859734
ELP4	2.0227206351681
ELP5	1.35564480985789
ELP6	1.33788824475425
ELSPBP1	557.227336267239
EMB	1.91670996068011
EMC1	1.21966926644952
EMC1-AS1	1.77199962141871
EMC10	1.02991150268994
EMC2	0.496486983769945
EMC3	0.833210273821656
EMC4	1.02646729841239
EMC6	0.68887068385645
EMC7	1.01521893659456
EMC8	2.06635432119012
EMC9	0.807785230814495
EMCN	2.72883964923931
EMD	0.895338519218958
EME1	12.9992179387667
EME2	0.636002021091472
EMG1	1.1976827337233
EMID1	2.24151383971049
EMILIN1	4.24838167298645
EMILIN2	2.63795413180181
EMILIN3	7.1247404971814
EML1	0.705462780121654
EML2	0.0680942724523659
EML3	1.45737457387728
EML4	2.27891378692546
EML5	0.25041323626541
EML6	0.898995168042542
EMP1	1.44985802075953
EMP2	0.861742224014197
EMP3	7.16380610185
EMSY	0.99032398203143
EMSY-DT	1.11846035325239
EMX1	0.0621600364233763
EMX2	0.40091773763969
EMX2OS	0.204094694943725
EN1	186.647732389482
EN2	10.0991316483515
EN2-DT	13.0071777845968
ENAH	1.9105373226506
ENC1	0.050109312719549
ENDOD1	0.323688096779389
ENDOG	1.66440626952914
ENDOU	0.970858757802292
ENDOV	0.730042446551897
ENG	3.75306703046719
ENGASE	0.842040488789022
ENHO	0.596247444764564
ENKD1	1.75715811572793
ENKUR	1.66618118962396
ENO1	1.02089491957904
ENO1-AS1	1.2702387518646
ENO1P3	0.129880842179055
ENO2	0.0867316313223249
ENO3	2.12743086914742
ENO4	0.875998210079669
ENOPH1	1.11188079632119
ENOSF1	0.221875569868963
ENOX1	0.564345504796849
ENOX2	1.11194373324777
ENPEP	13.3448533268213
ENPP1	1.66263094237137
ENPP2	0.0229084726473377
ENPP3	1.4715355802908
ENPP4	0.0948171865988491
ENPP5	0.0317776992776367
ENPP6	0.950223737948112
ENPP7	1.57523705925509
ENPP7P1	1.35751103896058
ENPP7P10	0.0257343672854596
ENPP7P11	0.286480405248265
ENPP7P2	0.0118007060538502
ENPP7P4	0.869151916320903
ENPP7P6	1.06194744495393
ENPP7P8	0.138823756675594
ENSA	0.378932975573762
ENTHD1	0.125574796999396
ENTPD1	1.59080189069398
ENTPD1-AS1	0.687521047819828
ENTPD2	0.404596287183258
ENTPD3	0.0505678257331476
ENTPD3-AS1	0.891785313661431
ENTPD4	0.238676358647726
ENTPD5	1.12641668500213
ENTPD6	0.34227591417166
ENTPD7	0.904779224325682
ENTPD8	2.22568840253312
ENTR1	2.61148176901703
ENTREP1	3.19549748457165
ENTREP2	0.32119308945354
ENTREP3	0.639815815539628
ENY2	0.99544507541846
EOGT	1.36650247817941
EOLA1	0.64549827359515
EOLA1-DT	0.548630283568831
EOLA2	1.01524187798869
EOLA2-DT	0.558909937302376
EOMES	4.94619701846385
EP300	0.630598850004349
EP400	0.654526583070343
EPAS1	1.36144924992782
EPB41	1.67790121207498
EPB41L1	0.257520543003328
EPB41L2	0.753831899128213
EPB41L3	0.0607302182180412
EPB41L4A	1.24102879741555
EPB41L4A-DT	3.01239069170978
EPB41L4B	0.00221786617883828
EPB41L5	3.61873190552689
EPC1	0.754525189640304
EPC1-AS1	1
EPC2	0.758299002611013
EPCAM	0.029744221355505
EPCAM-DT	1.93806218093645
EPCIP	9.7296035662853
EPDR1	0.668125923488725
EPG5	0.548422935703753
EPGN	1.83608852008163
EPHA1	2.58334135646911
EPHA1-AS1	1.28309544512662
EPHA10	0.0480886690048945
EPHA2	2.11467087334288
EPHA3	0.649446297906455
EPHA4	0.289989058640054
EPHA5	0.312015956440207
EPHA5-AS1	3.98762040764266
EPHA6	0.000329202206673183
EPHA7	0.0618261662500793
EPHA8	0.023256778543707
EPHB1	0.720960871167391
EPHB2	3.49862708427317
EPHB3	2.89863615919741
EPHB4	6.43888540396558
EPHB6	0.0565010458964887
EPHX1	0.569311474776981
EPHX2	2.08806115568231
EPHX3	1.31106518292549
EPHX4	0.162972048458871
EPIC1	0.00423318292555779
EPM2A	1.37828680789626
EPM2A-DT	0.770709360861571
EPM2AIP1	0.548616170990096
EPN1	0.637781197567631
EPN2	0.427410928422022
EPN2-AS1	0.596950657380991
EPN3	0.0939425691556537
EPO	4.41776851079176
EPOP	0.373801665599965
EPOR	2.04142884879715
EPPK1	0.530428441483579
EPRS1	0.907844994283253
EPS15	0.277542808397425
EPS15L1	0.723575495461672
EPS8	2.09106644865829
EPS8L1	4.52366478943201
EPS8L2	1.4546417837978
EPS8L3	0.0260009932978609
EPSTI1	3.18367018006961
EPX	0.477968036072524
EQTN	1.30340606768448
ERAL1	1.55047415065997
ERAP1	1.41077609692271
ERAP2	3.7900640999198
ERAS	1.28929983085103
ERBB2	3.12641575972431
ERBB3	0.0324582651592064
ERBB4	0.155733273741171
ERBIN	1.20037340971322
ERC1	0.731943314746434
ERC2	0.0159737305741063
ERC2-IT1	0.0283242851160057
ERCC1	1.55702872856025
ERCC2	2.05871569036838
ERCC3	0.980024519825875
ERCC4	1.34187804260802
ERCC5	0.370006108436235
ERCC6	0.618213383033919
ERCC6L	12.7407909460791
ERCC6L2	0.540945927543384
ERCC6L2-AS1	0.456650981916023
ERCC8	1.70418816191176
EREG	0.524773901028347
ERF	1.47265288172962
ERFE	0.413214244436144
ERFL	0.0708959643002897
ERG	1.82912863607377
ERG28	1.39293291370614
ERGIC1	2.03581709320683
ERGIC2	1.12016339511905
ERGIC3	2.79215171610042
ERH	2.21505974454261
ERI1	3.13679470793937
ERI2	1.33979179229434
ERI3	0.973948472437048
ERI3-IT1	0.393840937008498
ERICH1	0.432993555903461
ERICH2	0.657665119970211
ERICH2-DT	1.18137390517761
ERICH3	0.0217170086465569
ERICH4	3.79443294233082
ERICH5	0.0331234248512285
ERICH6	0.0200061559498896
ERICH6-AS1	0.581101954757993
ERICH6B	0.142665314959394
